Mon, 2022.09.05 8:00, 8:00, CHF, low, GDP q/q, 0.5%, 0.4%, 
Tue, 2023.01.17 2:00, 2:00, CNY, low, NBS Press Conference, , , 
Tue, 2023.01.17 2:00, 2:00, CNY, low, Retail Sales y/y, -5.9%, -9.5%, -1.8%
Tue, 2023.01.17 2:00, 2:00, CNY, low, Unemployment Rate, 5.7%, 5.8%, 5.5%
Tue, 2023.01.17 4:30, 4:30, JPY, low, Tertiary Industry Activity m/m, 0.5%, 0.2%, -0.2%
Tue, 2023.01.17 7:00, 7:00, EUR, low, German Final CPI m/m, -0.8%, -0.8%, -0.8%
Tue, 2023.01.17 7:00, 7:00, GBP, high, Claimant Count Change, 16.1K, 19.8K, 19.7K
Tue, 2023.01.17 7:00, 7:00, GBP, medium, Average Earnings Index 3m/y, 6.2%, 6.2%, 6.4%
Tue, 2023.01.17 7:00, 7:00, GBP, low, Unemployment Rate, 3.7%, 3.7%, 3.7%
Tue, 2023.01.17 5:00, 5:00, All, medium, WEF Annual Meetings, , , 
Tue, 2023.01.17 10:00, 10:00, EUR, medium, German ZEW Economic Sentiment, -23.3, -15.0, 16.9
Tue, 2023.01.17 10:00, 10:00, EUR, low, ZEW Economic Sentiment, -23.6, -14.3, 16.7
Tue, 2023.01.17 5:00, 5:00, EUR, low, ECOFIN Meetings, , , 
Tue, 2023.01.17 13:13, 13:13, CAD, low, Housing Starts, 263K, 257K, 249K
Tue, 2023.01.17 13:30, 13:30, CAD, high, CPI m/m, 0.1%, -0.6%, -0.6%
Tue, 2023.01.17 13:30, 13:30, CAD, high, Median CPI y/y, 5.1%, 4.9%, 5.0%
Tue, 2023.01.17 13:30, 13:30, CAD, high, Trimmed CPI y/y, 5.4%, 5.2%, 5.3%
Tue, 2023.01.17 13:30, 13:30, CAD, low, Foreign Securities Purchases, 9.09B, 2.73B, 12.76B
Tue, 2023.01.17 13:30, 13:30, USD, high, Empire State Manufacturing Index, -11.2, -8.7, -32.9
Tue, 2023.01.17 13:32, 13:32, CAD, medium, Common CPI y/y, 6.8%, 6.6%, 6.6%
Tue, 2023.01.17 13:32, 13:32, CAD, low, Core CPI m/m, 0.0%, , -0.3%
Tue, 2023.01.17 14:39, 14:39, NZD, low, GDT Price Index, -2.8%, , -0.1%
Tue, 2023.01.17 20:00, 20:00, USD, low, FOMC Member Williams Speaks, , , 
Tue, 2023.01.17 23:50, 23:50, JPY, low, Core Machinery Orders m/m, 5.4%, -1.3%, -8.3%
Wed, 2023.01.18 2:04, 2:04, CNY, low, Foreign Direct Investment ytd/y, 9.9%, , 6.3%
Wed, 2023.01.18 2:40, 2:40, JPY, high, BOJ Outlook Report, , , 
Wed, 2023.01.18 2:40, 2:40, JPY, high, Monetary Policy Statement, , , 
Wed, 2023.01.18 2:40, 2:40, JPY, low, BOJ Policy Rate, -0.10%, -0.10%, -0.10%
Wed, 2023.01.18 4:30, 4:30, JPY, low, Revised Industrial Production m/m, -0.1%, -0.1%, 0.2%
Wed, 2023.01.18 6:30, 6:30, JPY, high, BOJ Press Conference, , , 
Wed, 2023.01.18 7:00, 7:00, GBP, high, CPI y/y, 10.7%, 10.5%, 10.5%
Wed, 2023.01.18 7:00, 7:00, GBP, low, Core CPI y/y, 6.3%, 6.2%, 6.3%
Wed, 2023.01.18 7:00, 7:00, GBP, low, RPI y/y, 14.0%, 13.6%, 13.4%
Wed, 2023.01.18 9:00, 9:00, EUR, low, Italian Trade Balance, -2.06B, -1.80B, 1.45B
Wed, 2023.01.18 5:00, 5:00, All, medium, WEF Annual Meetings, , , 
Wed, 2023.01.18 9:30, 9:30, GBP, low, HPI y/y, 12.4%, 10.4%, 10.3%
Wed, 2023.01.18 9:30, 9:30, GBP, low, Housing Equity Withdrawal q/q, -6.1B, -7.9B, -5.8B
Wed, 2023.01.18 10:00, 10:00, EUR, low, Final CPI y/y, 9.2%, 9.2%, 9.2%
Wed, 2023.01.18 10:00, 10:00, EUR, low, Final Core CPI y/y, 5.2%, 5.2%, 5.2%
Wed, 2023.01.18 10:39, 10:39, EUR, low, German 30-y Bond Auction, 1.94|1.8, , 2.05|1.5
Wed, 2023.01.18 13:30, 13:30, CAD, low, IPPI m/m, -0.4%, 0.7%, -1.1%
Wed, 2023.01.18 13:30, 13:30, CAD, low, RMPI m/m, -0.8%, -0.9%, -3.1%
Wed, 2023.01.18 13:30, 13:30, USD, high, Core PPI m/m, 0.2%, 0.1%, 0.1%
Wed, 2023.01.18 13:30, 13:30, USD, high, Core Retail Sales m/m, -0.6%, -0.5%, -1.1%
Wed, 2023.01.18 13:30, 13:30, USD, high, PPI m/m, 0.2%, -0.1%, -0.5%
Wed, 2023.01.18 13:30, 13:30, USD, high, Retail Sales m/m, -1.0%, -0.8%, -1.1%
Wed, 2023.01.18 14:15, 14:15, USD, low, Capacity Utilization Rate, 79.4%, 79.6%, 78.8%
Wed, 2023.01.18 14:15, 14:15, USD, low, Industrial Production m/m, -0.6%, -0.1%, -0.7%
Wed, 2023.01.18 14:30, 14:30, GBP, low, CB Leading Index m/m, -0.9%, , -0.6%
Wed, 2023.01.18 15:00, 15:00, USD, low, Business Inventories m/m, 0.2%, 0.4%, 0.4%
Wed, 2023.01.18 15:00, 15:00, USD, low, NAHB Housing Market Index, 31, 31, 35
Wed, 2023.01.18 19:00, 19:00, USD, low, Beige Book, , , 
Wed, 2023.01.18 20:15, 20:15, USD, low, FOMC Member Harker Speaks, , , 
Wed, 2023.01.18 21:00, 21:00, USD, low, TIC Long-Term Purchases, 67.8B, 127.9B, 171.5B
Wed, 2023.01.18 21:45, 21:45, NZD, low, FPI m/m, 0.0%, , 1.1%
Wed, 2023.01.18 22:00, 22:00, USD, low, FOMC Member Logan Speaks, , , 
Wed, 2023.01.18 23:50, 23:50, JPY, low, Trade Balance, -1.78T, -1.60T, -1.72T
Thu, 2023.01.19 0:00, 0:00, AUD, low, MI Inflation Expectations, 5.2%, , 5.6%
Thu, 2023.01.19 0:01, 0:01, GBP, low, RICS House Price Balance, -26%, -30%, -42%
Thu, 2023.01.19 0:30, 0:30, AUD, medium, Employment Change, 58.3K, 26.5K, -14.6K
Thu, 2023.01.19 0:30, 0:30, AUD, medium, Unemployment Rate, 3.5%, 3.4%, 3.5%
Thu, 2023.01.19 7:30, 7:30, CHF, low, PPI m/m, -0.5%, -0.4%, -0.7%
Thu, 2023.01.19 9:00, 9:00, EUR, low, Current Account, -0.5B, -11.6B, 13.6B
Thu, 2023.01.19 5:00, 5:00, All, medium, WEF Annual Meetings, , , 
Thu, 2023.01.19 9:30, 9:30, GBP, low, BOE Credit Conditions Survey, , , 
Thu, 2023.01.19 10:30, 10:30, EUR, medium, ECB President Lagarde Speaks, , , 
Thu, 2023.01.19 12:30, 12:30, EUR, low, ECB Monetary Policy Meeting Accounts, , , 
Thu, 2023.01.19 13:30, 13:30, CAD, low, Wholesale Sales m/m, 1.9%, 2.0%, 0.5%
Thu, 2023.01.19 13:30, 13:30, USD, medium, Philly Fed Manufacturing Index, -13.8, -10.9, -8.9
Thu, 2023.01.19 13:30, 13:30, USD, medium, Unemployment Claims, 205K, 214K, 190K
Thu, 2023.01.19 13:30, 13:30, USD, low, Building Permits, 1.35M, 1.37M, 1.33M
Thu, 2023.01.19 13:30, 13:30, USD, low, Housing Starts, 1.40M, 1.36M, 1.38M
Thu, 2023.01.19 15:30, 15:30, AUD, low, CB Leading Index m/m, 0.4%, , 0.1%
Thu, 2023.01.19 15:30, 15:30, USD, low, Natural Gas Storage, 11B, -76B, -82B
Thu, 2023.01.19 16:00, 16:00, USD, low, Crude Oil Inventories, 19.0M, -2.1M, 8.4M
Thu, 2023.01.19 18:15, 18:15, USD, medium, FOMC Member Brainard Speaks, , , 
Thu, 2023.01.19 21:30, 21:30, NZD, low, BusinessNZ Manufacturing Index, 47.2, , 47.2
Thu, 2023.01.19 21:45, 21:45, NZD, low, Visitor Arrivals m/m, 6.8%, , 43.1%
Thu, 2023.01.19 23:30, 23:30, JPY, low, National Core CPI y/y, 3.7%, 4.0%, 4.0%
Thu, 2023.01.19 23:35, 23:35, USD, low, FOMC Member Williams Speaks, , , 
Fri, 2023.01.20 0:01, 0:01, GBP, low, GfK Consumer Confidence, -42, -41, -45
Fri, 2023.01.20 7:00, 7:00, EUR, low, German PPI m/m, -3.9%, -1.2%, -0.4%
Fri, 2023.01.20 7:00, 7:00, GBP, medium, Retail Sales m/m, -0.5%, 0.5%, -1.0%
Fri, 2023.01.20 8:00, 8:00, CHF, medium, SNB Chairman Jordan Speaks, , , 
Fri, 2023.01.20 5:00, 5:00, All, medium, WEF Annual Meetings, , , 
Fri, 2023.01.20 10:00, 10:00, EUR, medium, ECB President Lagarde Speaks, , , 
Fri, 2023.01.20 13:30, 13:30, CAD, medium, Core Retail Sales m/m, 1.6%, -0.6%, -0.6%
Fri, 2023.01.20 13:30, 13:30, CAD, medium, Retail Sales m/m, 1.3%, -0.5%, -0.1%
Fri, 2023.01.20 14:00, 14:00, USD, low, FOMC Member Harker Speaks, , , 
Fri, 2023.01.20 15:00, 15:00, USD, medium, Existing Home Sales, 4.08M, 3.95M, 4.02M
Fri, 2023.01.20 18:00, 18:00, USD, medium, FOMC Member Waller Speaks, , , 
Mon, 2023.01.23 11:00, 11:00, EUR, low, German Buba Monthly Report, , , 
Mon, 2023.01.23 13:30, 13:30, CAD, low, NHPI m/m, -0.2%, -0.2%, 0.0%
Mon, 2023.01.23 15:00, 15:00, EUR, low, Consumer Confidence, -22, -20, -21
Mon, 2023.01.23 15:00, 15:00, USD, low, CB Leading Index m/m, -1.1%, -0.7%, -1.0%
Mon, 2023.01.23 18:10, 18:10, EUR, medium, ECB President Lagarde Speaks, , , 
Mon, 2023.01.23 21:30, 21:30, NZD, low, BusinessNZ Services Index, 53.8, , 52.1
Mon, 2023.01.23 22:00, 22:00, AUD, low, Flash Manufacturing PMI, 50.2, , 49.8
Mon, 2023.01.23 22:00, 22:00, AUD, low, Flash Services PMI, 47.3, , 48.3
Mon, 2023.01.23 5:00, 5:00, CNY, holiday, Bank Holiday, , , 
Tue, 2023.01.24 0:30, 0:30, AUD, low, NAB Business Confidence, -4, , -1
Tue, 2023.01.24 0:30, 0:30, JPY, low, Flash Manufacturing PMI, 48.9, 49.4, 48.9
Tue, 2023.01.24 17:00, 17:00, JPY, low, BOJ Core CPI y/y, 2.9%, 2.9%, 3.1%
Tue, 2023.01.24 7:00, 7:00, CHF, low, Trade Balance, 2.40B, 3.23B, 2.83B
Tue, 2023.01.24 7:00, 7:00, EUR, low, German GfK Consumer Climate, -37.6, -33.2, -33.9
Tue, 2023.01.24 7:00, 7:00, GBP, low, Public Sector Net Borrowing, 18.8B, 22.3B, 26.6B
Tue, 2023.01.24 8:15, 8:15, EUR, medium, French Flash Manufacturing PMI, 49.2, 49.6, 50.8
Tue, 2023.01.24 8:15, 8:15, EUR, medium, French Flash Services PMI, 49.5, 49.7, 49.2
Tue, 2023.01.24 8:30, 8:30, EUR, medium, German Flash Manufacturing PMI, 47.1, 48.0, 47.0
Tue, 2023.01.24 8:30, 8:30, EUR, medium, German Flash Services PMI, 49.2, 49.6, 50.4
Tue, 2023.01.24 9:00, 9:00, EUR, low, Flash Manufacturing PMI, 47.8, 48.6, 48.8
Tue, 2023.01.24 9:00, 9:00, EUR, low, Flash Services PMI, 49.8, 50.0, 50.7
Tue, 2023.01.24 9:30, 9:30, GBP, high, Flash Manufacturing PMI, 45.3, 45.4, 46.7
Tue, 2023.01.24 9:30, 9:30, GBP, high, Flash Services PMI, 49.9, 49.6, 48.0
Tue, 2023.01.24 11:00, 11:00, GBP, low, CBI Industrial Order Expectations, -6, -7, -17
Tue, 2023.01.24 14:45, 14:45, USD, high, Flash Services PMI, 44.7, 45.3, 46.6
Tue, 2023.01.24 14:45, 14:45, USD, medium, Flash Manufacturing PMI, 46.2, 46.0, 46.8
Tue, 2023.01.24 14:59, 14:59, USD, medium, Richmond Manufacturing Index, 1, -5, -11
Tue, 2023.01.24 16:30, 16:30, CHF, low, Gov Board Member Schlegel Speaks, , , 
Tue, 2023.01.24 21:45, 21:45, NZD, high, CPI q/q, 2.2%, 1.3%, 1.4%
Tue, 2023.01.24 23:30, 23:30, AUD, low, MI Leading Index m/m, -0.2%, , -0.1%
Tue, 2023.01.24 5:00, 5:00, CNY, holiday, Bank Holiday, , , 
Wed, 2023.01.25 0:30, 0:30, AUD, high, CPI q/q, 1.8%, 1.6%, 1.9%
Wed, 2023.01.25 0:30, 0:30, AUD, high, CPI y/y, 7.3%, 7.6%, 8.4%
Wed, 2023.01.25 0:30, 0:30, AUD, high, Trimmed Mean CPI q/q, 1.9%, 1.5%, 1.7%
Wed, 2023.01.25 2:00, 2:00, NZD, low, Credit Card Spending y/y, 16.2%, , 12.4%
Fri, 2022.11.11 7:00, 7:00, EUR, low, German Final CPI m/m, 0.9%, 0.9%, 0.9%
Fri, 2022.11.11 7:00, 7:00, GBP, high, GDP m/m, -0.1%, -0.4%, -0.6%
Fri, 2022.11.11 7:00, 7:00, GBP, medium, Prelim GDP q/q, 0.2%, -0.5%, -0.2%
Fri, 2022.11.11 7:00, 7:00, GBP, low, Construction Output m/m, 0.6%, -0.6%, 0.4%
Fri, 2022.11.11 7:00, 7:00, GBP, low, Goods Trade Balance, -17.2B, -18.6B, -15.7B
Fri, 2022.11.11 7:00, 7:00, GBP, low, Index of Services 3m/3m, 0.1%, -0.2%, 0.0%
Fri, 2022.11.11 7:00, 7:00, GBP, low, Industrial Production m/m, -1.4%, -0.3%, 0.2%
Fri, 2022.11.11 7:00, 7:00, GBP, low, Manufacturing Production m/m, -1.1%, -0.4%, 0.0%
Fri, 2022.11.11 7:00, 7:00, GBP, low, Prelim Business Investment q/q, 3.7%, 0.6%, -0.5%
Fri, 2022.11.11 5:00, 5:00, EUR, holiday, French Bank Holiday, , , 
Fri, 2022.11.11 10:00, 10:00, EUR, medium, EU Economic Forecasts, , , 
Fri, 2022.11.11 5:00, 5:00, EUR, low, ECOFIN Meetings, , , 
Fri, 2022.11.11 12:45, 12:45, CHF, medium, SNB Chairman Jordan Speaks, , , 
Fri, 2022.11.11 12:55, 12:55, GBP, low, NIESR GDP Estimate, -0.2%, , -0.3%
Fri, 2022.11.11 5:00, 5:00, CAD, holiday, Bank Holiday, , , 
Fri, 2022.11.11 5:00, 5:00, USD, holiday, Bank Holiday, , , 
Fri, 2022.11.11 15:00, 15:00, USD, high, Prelim UoM Consumer Sentiment, 59.9, 59.5, 54.7
Fri, 2022.11.11 15:00, 15:00, USD, medium, Prelim UoM Inflation Expectations, 5.0%, , 5.1%
Fri, 2022.11.11 16:00, 16:00, GBP, low, MPC Member Haskel Speaks, , , 
Sat, 2022.11.12 5:30, 5:30, EUR, low, German Buba President Nagel Speaks, , , 
Mon, 2022.11.14 7:30, 7:30, CHF, low, PPI m/m, 0.2%, 0.2%, 0.0%
Mon, 2022.11.14 10:00, 10:00, EUR, low, Industrial Production m/m, 2.0%, 0.1%, 0.9%
Mon, 2022.11.14 13:45, 13:45, CAD, high, BOC Gov Macklem Speaks, , , 
Mon, 2022.11.14 14:30, 14:30, GBP, low, CB Leading Index m/m, -0.6%, , -0.9%
Mon, 2022.11.14 16:30, 16:30, CHF, medium, SNB Chairman Jordan Speaks, , , 
Mon, 2022.11.14 16:30, 16:30, USD, medium, FOMC Member Brainard Speaks, , , 
Mon, 2022.11.14 21:45, 21:45, NZD, low, Visitor Arrivals m/m, -3.3%, , 16.6%
Mon, 2022.11.14 23:50, 23:50, JPY, low, Prelim GDP Price Index y/y, -0.3%, -0.6%, -0.5%
Mon, 2022.11.14 23:50, 23:50, JPY, low, Prelim GDP q/q, 0.9%, 0.3%, -0.3%
Tue, 2022.11.15 0:30, 0:30, AUD, high, Monetary Policy Meeting Minutes, , , 
Tue, 2022.11.15 2:00, 2:00, CNY, low, Fixed Asset Investment ytd/y, 5.9%, 5.9%, 5.8%
Tue, 2022.11.15 2:00, 2:00, CNY, low, Industrial Production y/y, 6.3%, 5.4%, 5.0%
Tue, 2022.11.15 2:00, 2:00, CNY, low, NBS Press Conference, , , 
Tue, 2022.11.15 2:00, 2:00, CNY, low, Retail Sales y/y, 2.5%, 0.7%, -0.5%
Tue, 2022.11.15 2:00, 2:00, CNY, low, Unemployment Rate, 5.5%, 5.5%, 5.5%
Tue, 2022.11.15 4:30, 4:30, JPY, low, Revised Industrial Production m/m, -1.6%, -1.6%, -1.7%
Tue, 2022.11.15 7:00, 7:00, EUR, low, German WPI m/m, 1.6%, 1.2%, -0.6%
Tue, 2022.11.15 7:00, 7:00, GBP, high, Claimant Count Change, 3.9K, 17.3K, 3.3K
Tue, 2022.11.15 7:00, 7:00, GBP, medium, Average Earnings Index 3m/y, 6.1%, 5.9%, 6.0%
Tue, 2022.11.15 7:00, 7:00, GBP, low, Unemployment Rate, 3.5%, 3.5%, 3.6%
Tue, 2022.11.15 7:45, 7:45, EUR, low, French Final CPI m/m, 1.0%, 1.0%, 1.0%
Tue, 2022.11.15 10:00, 10:00, EUR, medium, German ZEW Economic Sentiment, -59.2, -50.9, -36.7
Tue, 2022.11.15 10:00, 10:00, EUR, low, Flash Employment Change q/q, 0.4%, 0.4%, 0.2%
Tue, 2022.11.15 10:00, 10:00, EUR, low, Flash GDP q/q, 0.2%, 0.2%, 0.2%
Tue, 2022.11.15 10:00, 10:00, EUR, low, Trade Balance, -47.6B, -42.3B, -37.7B
Tue, 2022.11.15 10:00, 10:00, EUR, low, ZEW Economic Sentiment, -59.7, -52.0, -38.7
Tue, 2022.11.15 13:30, 13:30, CAD, low, Manufacturing Sales m/m, -1.9%, -0.5%, 0.0%
Tue, 2022.11.15 13:30, 13:30, CAD, low, Wholesale Sales m/m, 1.9%, -0.1%, 0.1%
Tue, 2022.11.15 13:30, 13:30, USD, high, Empire State Manufacturing Index, -9.1, -6.1, 4.5
Tue, 2022.11.15 13:30, 13:30, USD, high, PPI m/m, 0.2%, 0.4%, 0.2%
Tue, 2022.11.15 13:30, 13:30, USD, medium, Core PPI m/m, 0.2%, 0.3%, 0.0%
Tue, 2022.11.15 14:00, 14:00, USD, low, FOMC Member Cook Speaks, , , 
Tue, 2022.11.15 14:17, 14:17, NZD, low, GDT Price Index, -3.9%, , 2.4%
Tue, 2022.11.15 15:00, 15:00, USD, low, FOMC Member Barr Speaks, , , 
Tue, 2022.11.15 5:00, 5:00, All, medium, G20 Meetings, , , 
Tue, 2022.11.15 23:30, 23:30, AUD, low, MI Leading Index m/m, -0.1%, , -0.1%
Tue, 2022.11.15 23:50, 23:50, JPY, low, Core Machinery Orders m/m, -5.8%, 0.6%, -4.6%
Wed, 2022.11.16 0:30, 0:30, AUD, high, Wage Price Index q/q, 0.8%, 0.9%, 1.0%
Wed, 2022.11.16 4:30, 4:30, JPY, low, Tertiary Industry Activity m/m, 0.7%, 0.6%, -0.4%
Wed, 2022.11.16 7:00, 7:00, GBP, high, CPI y/y, 10.1%, 10.7%, 11.1%
Wed, 2022.11.16 7:00, 7:00, GBP, low, Core CPI y/y, 6.5%, 6.4%, 6.5%
Wed, 2022.11.16 7:00, 7:00, GBP, low, PPI Input m/m, 0.9%, 0.3%, 0.6%
Wed, 2022.11.16 7:00, 7:00, GBP, low, PPI Output m/m, 0.3%, 0.5%, 0.3%
Wed, 2022.11.16 7:00, 7:00, GBP, low, RPI y/y, 12.6%, 13.6%, 14.2%
Wed, 2022.11.16 9:00, 9:00, EUR, medium, ECB Financial Stability Review, , , 
Wed, 2022.11.16 9:30, 9:30, GBP, low, HPI y/y, 13.1%, 9.8%, 9.5%
Wed, 2022.11.16 13:15, 13:15, CAD, low, Housing Starts, 299k, 273K, 267k
Wed, 2022.11.16 13:30, 13:30, CAD, high, CPI m/m, 0.1%, 0.8%, 0.7%
Wed, 2022.11.16 13:30, 13:30, CAD, high, Median CPI y/y, 4.7%, 4.8%, 4.8%
Wed, 2022.11.16 13:30, 13:30, CAD, high, Trimmed CPI y/y, 5.2%, 5.3%, 5.3%
Wed, 2022.11.16 13:30, 13:30, CAD, medium, Common CPI y/y, 6.2%, 5.9%, 6.2%
Wed, 2022.11.16 13:30, 13:30, CAD, low, Core CPI m/m, 0.4%, , 0.4%
Wed, 2022.11.16 13:30, 13:30, USD, high, Core Retail Sales m/m, 0.1%, 0.5%, 1.3%
Wed, 2022.11.16 13:30, 13:30, USD, high, Retail Sales m/m, 0.0%, 1.0%, 1.3%
Wed, 2022.11.16 13:30, 13:30, USD, low, Import Prices m/m, -1.1%, -0.5%, -0.2%
Wed, 2022.11.16 14:15, 14:15, GBP, high, Monetary Policy Report Hearings, , , 
Wed, 2022.11.16 14:15, 14:15, USD, low, Capacity Utilization Rate, 80.1%, 80.4%, 79.9%
Wed, 2022.11.16 14:15, 14:15, USD, low, Industrial Production m/m, 0.1%, 0.1%, -0.1%
Wed, 2022.11.16 14:50, 14:50, USD, low, FOMC Member Williams Speaks, , , 
Wed, 2022.11.16 15:00, 15:00, EUR, medium, ECB President Lagarde Speaks, , , 
Wed, 2022.11.16 15:00, 15:00, USD, low, Business Inventories m/m, 0.9%, 0.5%, 0.4%
Wed, 2022.11.16 15:00, 15:00, USD, low, FOMC Member Barr Speaks, , , 
Wed, 2022.11.16 15:00, 15:00, USD, low, NAHB Housing Market Index, 38, 36, 33
Wed, 2022.11.16 5:00, 5:00, All, medium, G20 Meetings, , , 
Wed, 2022.11.16 15:30, 15:30, USD, low, Crude Oil Inventories, 3.9M, -2.0M, -5.4M
Wed, 2022.11.16 19:35, 19:35, USD, low, FOMC Member Waller Speaks, , , 
Wed, 2022.11.16 21:00, 21:00, USD, low, TIC Long-Term Purchases, 198.3B, 113.0B, 118.0B
Wed, 2022.11.16 21:45, 21:45, NZD, low, PPI Input q/q, 3.1%, 2.6%, 0.8%
Wed, 2022.11.16 21:45, 21:45, NZD, low, PPI Output q/q, 2.4%, 2.1%, 1.6%
Wed, 2022.11.16 23:50, 23:50, JPY, low, Trade Balance, -2.04T, -1.93T, -2.30T
Thu, 2022.11.17 0:30, 0:30, AUD, high, Employment Change, -3.8K, 15.0K, 32.2K
Thu, 2022.11.17 0:30, 0:30, AUD, high, Unemployment Rate, 3.5%, 3.5%, 3.4%
Thu, 2022.11.17 7:00, 7:00, CHF, low, Trade Balance, 4.19B, 3.70B, 4.14B
Thu, 2022.11.17 7:00, 7:00, CNY, low, Foreign Direct Investment ytd/y, 15.6%, , 14.4%
Thu, 2022.11.17 9:00, 9:00, EUR, low, Italian Trade Balance, -9.51B, -4.05B, -6.45B
Thu, 2022.11.17 9:44, 9:44, EUR, low, Spanish 10-y Bond Auction, 3.31|2.1, , 2.90|1.8
Thu, 2022.11.17 10:00, 10:00, EUR, low, Final CPI y/y, 10.7%, 10.7%, 10.6%
Thu, 2022.11.17 10:00, 10:00, EUR, low, Final Core CPI y/y, 5.0%, 5.0%, 5.0%
Thu, 2022.11.17 11:32, 11:32, GBP, high, Autumn Forecast Statement, , , 
Thu, 2022.11.17 12:30, 12:30, GBP, low, MPC Member Pill Speaks, , , 
Thu, 2022.11.17 13:00, 13:00, USD, medium, FOMC Member Bullard Speaks, , , 
Thu, 2022.11.17 13:30, 13:30, USD, high, Philly Fed Manufacturing Index, -8.7, -6.0, -19.4
Thu, 2022.11.17 13:30, 13:30, USD, medium, Unemployment Claims, 226K, 228K, 222K
Thu, 2022.11.17 13:30, 13:30, USD, low, Building Permits, 1.56M, 1.51M, 1.53M
Thu, 2022.11.17 13:30, 13:30, USD, low, Housing Starts, 1.49M, 1.41M, 1.43M
Thu, 2022.11.17 14:15, 14:15, USD, low, FOMC Member Bowman Speaks, , , 
Thu, 2022.11.17 14:30, 14:30, GBP, low, MPC Member Tenreyro Speaks, , , 
Thu, 2022.11.17 14:40, 14:40, USD, medium, FOMC Member Mester Speaks, , , 
Thu, 2022.11.17 15:30, 15:30, USD, low, Natural Gas Storage, 79B, 66B, 64B
Thu, 2022.11.17 15:40, 15:40, USD, low, FOMC Member Jefferson Speaks, , , 
Fri, 2022.11.18 5:30, 5:30, CHF, medium, Gov Board Member Maechler Speaks, , , 
Thu, 2022.11.17 23:30, 23:30, JPY, low, National Core CPI y/y, 3.0%, 3.5%, 3.6%
Fri, 2022.11.18 0:01, 0:01, GBP, low, GfK Consumer Confidence, -47, -46, -44
Fri, 2022.11.18 7:00, 7:00, GBP, medium, Retail Sales m/m, -1.5%, 0.5%, 0.6%
Fri, 2022.11.18 8:30, 8:30, EUR, medium, ECB President Lagarde Speaks, , , 
Fri, 2022.11.18 13:00, 13:00, EUR, low, German Buba President Nagel Speaks, , , 
Fri, 2022.11.18 13:15, 13:15, GBP, low, MPC Member Mann Speaks, , , 
Fri, 2022.11.18 13:30, 13:30, CAD, low, Foreign Securities Purchases, 26.22B, 6.44B, -22.27B
Fri, 2022.11.18 13:30, 13:30, CAD, low, IPPI m/m, 0.0%, 0.6%, 2.4%
Fri, 2022.11.18 13:30, 13:30, CAD, low, RMPI m/m, -3.1%, 0.2%, 1.3%
Fri, 2022.11.18 15:00, 15:00, USD, medium, Existing Home Sales, 4.71M, 4.41M, 4.43M
Fri, 2022.11.18 15:00, 15:00, USD, low, CB Leading Index m/m, -0.5%, -0.4%, -0.8%
Sat, 2022.11.19 5:15, 5:15, GBP, low, MPC Member Haskel Speaks, , , 
Mon, 2022.11.21 7:00, 7:00, EUR, low, German PPI m/m, 2.3%, 0.9%, -4.2%
Mon, 2022.11.21 9:05, 9:05, GBP, low, MPC Member Cunliffe Speaks, , , 
Mon, 2022.11.21 15:30, 15:30, AUD, low, CB Leading Index m/m, 0.2%, , -0.2%
Tue, 2022.11.22 5:30, 5:30, EUR, low, German Buba President Nagel Speaks, , , 
Mon, 2022.11.21 21:45, 21:45, NZD, low, Trade Balance, -1696M, -1715M, -2129M
Tue, 2022.11.22 17:05, 17:05, JPY, low, BOJ Core CPI y/y, 2.0%, 2.2%, 2.7%
Tue, 2022.11.22 7:00, 7:00, GBP, low, Public Sector Net Borrowing, 16.9B, 19.1B, 12.7B
Tue, 2022.11.22 8:30, 8:30, AUD, high, RBA Gov Lowe Speaks, , , 
Tue, 2022.11.22 9:00, 9:00, EUR, low, Current Account, -26.9B, -20.3B, -8.1B
Tue, 2022.11.22 13:30, 13:30, CAD, medium, Core Retail Sales m/m, 0.5%, -0.6%, -0.7%
Tue, 2022.11.22 13:30, 13:30, CAD, medium, Retail Sales m/m, 0.4%, -0.5%, -0.5%
Tue, 2022.11.22 13:30, 13:30, CAD, low, NHPI m/m, -0.1%, 0.2%, -0.2%
Tue, 2022.11.22 15:00, 15:00, EUR, low, Consumer Confidence, -28, -26, -24
Tue, 2022.11.22 15:00, 15:00, USD, medium, Richmond Manufacturing Index, -10, -9, -9
Tue, 2022.11.22 16:00, 16:00, USD, medium, FOMC Member Mester Speaks, , , 
Tue, 2022.11.22 16:45, 16:45, CAD, low, Gov Council Member Rogers Speaks, , , 
Tue, 2022.11.22 18:00, 18:00, EUR, low, German Buba President Nagel Speaks, , , 
Tue, 2022.11.22 19:15, 19:15, USD, medium, FOMC Member Bullard Speaks, , , 
Tue, 2022.11.22 19:15, 19:15, USD, medium, FOMC Member George Speaks, , , 
Tue, 2022.11.22 22:00, 22:00, AUD, low, Flash Manufacturing PMI, 52.7, , 51.5
Tue, 2022.11.22 22:00, 22:00, AUD, low, Flash Services PMI, 49.3, , 47.2
Tue, 2022.11.22 5:00, 5:00, JPY, holiday, Bank Holiday, , , 
Wed, 2022.11.23 1:00, 1:00, NZD, high, Official Cash Rate, 3.50%, 4.25%, 4.25%
Wed, 2022.11.23 1:00, 1:00, NZD, high, RBNZ Monetary Policy Statement, , , 
Wed, 2022.11.23 1:00, 1:00, NZD, high, RBNZ Rate Statement, , , 
